User_ID,Age,Gender,City_Tier,City_Name,Occupation,Monthly_Income_INR,Rent_Housing_INR,Food_Groceries_INR,Utilities_Bills_INR,Healthcare_INR,Education_Childcare_INR,Entertainment_Dining_INR,Shopping_Lifestyle_INR,Investment_INR,Discretionary_Spending_INR,Essential_Spending_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Savings_Rate_Pct,Discretionary_Ratio_Pct,Financial_Resilience_Score,Emergency_Fund_Months
IN_USR_02927,55,Female,Tier 1,Mumbai,Software Engineer,124000,32000,21600,7300,6100,11600,8000,9300,11500,17300,78600,95900,28100,22.7,18.0,45,3.2
IN_USR_02928,25,Female,Tier 3,Dehradun,Small Business Owner,181000,18500,35400,8200,5700,2200,15000,10500,54500,25500,70000,95500,85500,47.2,26.7,80,9.5
IN_USR_02929,51,Male,Tier 1,Hyderabad,Software Engineer,250500,70000,45400,14400,7000,14000,13000,8700,33000,21700,150800,172500,78000,31.1,12.6,58,4.1
IN_USR_02930,30,Male,Tier 2,Chandigarh,Teacher/Professor,79000,19500,11400,3200,2300,1800,6200,5500,13500,11700,38200,49900,29100,36.8,23.4,69,7.0
IN_USR_02931,27,Female,Tier 1,Hyderabad,Operations Executive,84000,20500,13200,5200,5000,1400,3800,6200,19500,10000,45300,55300,28700,34.2,18.1,62,5.2
IN_USR_02932,30,Male,Tier 2,Coimbatore,Teacher/Professor,37000,7500,5600,2800,1700,200,3000,2100,6000,5100,17800,22900,14100,38.1,22.3,59,3.9
IN_USR_02933,34,Female,Tier 1,Hyderabad,Software Engineer,158000,40000,22800,12100,6200,11300,10100,6000,27000,16100,92400,108500,49500,31.3,14.8,61,5.1
IN_USR_02934,22,Female,Tier 1,Chennai,Small Business Owner,133000,38500,16800,7100,2800,2300,8700,7600,22000,16300,67500,83800,49200,37.0,19.5,68,6.3
IN_USR_02935,37,Female,Tier 2,Chandigarh,Freelancer/Consultant,131000,31500,21600,10200,7800,11300,12300,10300,16500,22600,82400,105000,26000,19.8,21.5,43,3.7
IN_USR_02936,55,Male,Tier 1,Pune,Civil Engineer,59000,17500,8200,4200,2600,4900,3200,4600,6000,7800,37400,45200,13800,23.4,17.3,44,2.9
IN_USR_02937,41,Female,Tier 1,Chennai,Data Analyst,109000,30000,20800,8000,5600,5400,10900,7700,10500,18600,69800,88400,20600,18.9,21.0,38,2.7
IN_USR_02938,26,Female,Tier 1,Bangalore,Data Analyst,99000,31000,12400,4600,5500,0,5700,3500,25000,9200,53500,62700,36300,36.7,14.7,78,8.5
IN_USR_02939,24,Male,Tier 2,Chandigarh,Operations Executive,71000,14000,11400,4000,2000,1000,5600,4100,17500,9700,32400,42100,28900,40.7,23.0,74,7.4
IN_USR_02940,36,Male,Tier 2,Ahmedabad,Healthcare Worker,43500,9500,8600,2100,2400,3500,3400,2800,6000,6200,26100,32300,11200,25.7,19.2,50,4.0
IN_USR_02941,25,Female,Tier 1,Hyderabad,Operations Executive,46000,14500,7800,2300,1300,1200,3000,3000,8000,6000,27100,33100,12900,28.0,18.1,52,3.9
IN_USR_02942,45,Female,Tier 2,Indore,Operations Executive,58000,10000,9200,3400,2300,4100,4300,3700,10000,8000,29000,37000,21000,36.2,21.6,61,4.9
IN_USR_02943,36,Female,Tier 1,Chennai,Teacher/Professor,87000,21500,12400,5400,3700,4300,7400,6500,13000,13900,47300,61200,25800,29.7,22.7,49,3.3
IN_USR_02944,39,Female,Tier 1,Mumbai,Civil Engineer,103000,34000,16400,4400,2600,7100,7300,6300,16000,13600,64500,78100,24900,24.2,17.4,48,3.7
IN_USR_02945,56,Male,Tier 3,Mysore,Software Engineer,116000,15500,17800,8200,5100,4700,10400,6400,31000,16800,51300,68100,47900,41.3,24.7,90,12.6
IN_USR_02946,41,Male,Tier 1,Bangalore,Small Business Owner,105000,29000,20000,6500,2100,8800,6200,7700,10000,13900,66400,80300,24700,23.5,17.3,44,2.8
IN_USR_02947,28,Female,Tier 3,Mysore,Sales Consultant,85500,10000,15600,5700,2500,1600,3600,5500,26000,9100,35400,44500,41000,48.0,20.4,88,11.0
IN_USR_02948,33,Female,Tier 3,Mysore,Healthcare Worker,75500,10500,11200,4500,3100,4000,3700,2500,14500,6200,33300,39500,36000,47.7,15.7,94,14.0
IN_USR_02949,53,Male,Tier 2,Ahmedabad,Software Engineer,163500,40500,25800,10000,7400,15900,9300,5300,25500,14600,99600,114200,49300,30.2,12.8,63,5.7
IN_USR_02950,49,Female,Tier 2,Ahmedabad,Small Business Owner,67500,14500,9200,2900,2400,2800,5500,3000,16500,8500,31800,40300,27200,40.3,21.1,69,6.1
IN_USR_02951,51,Male,Tier 2,Kochi,Marketing Manager,75000,17000,14400,5500,4100,7400,4500,3500,12000,8000,48400,56400,18600,24.8,14.2,45,2.3
IN_USR_02952,23,Female,Tier 2,Kochi,Financial Analyst,110000,16500,15000,8200,4600,2700,6400,7200,34000,13600,47000,60600,49400,44.9,22.4,84,10.0
IN_USR_02953,46,Male,Tier 2,Coimbatore,Small Business Owner,80000,16000,14400,4900,1700,3700,6300,3200,20500,9500,40700,50200,29800,37.2,18.9,81,9.7
IN_USR_02954,55,Female,Tier 1,Bangalore,Financial Analyst,122000,29000,20200,6100,4600,5300,6100,7700,28500,13800,65200,79000,43000,35.2,17.5,57,3.5
IN_USR_02955,23,Female,Tier 1,Bangalore,Small Business Owner,106500,24500,14400,8500,5200,1100,7100,6400,16000,13500,53700,67200,39300,36.9,20.1,54,2.5
IN_USR_02956,33,Female,Tier 1,Pune,Sales Consultant,60000,20500,7400,3900,3500,3700,5500,4700,6000,10200,39000,49200,10800,18.0,20.7,32,1.1
IN_USR_02957,45,Male,Tier 3,Mysore,Operations Executive,35500,4000,5600,2100,1200,2500,2200,2100,9500,4300,15400,19700,15800,44.5,21.8,67,5.4
IN_USR_02958,30,Male,Tier 1,Pune,Healthcare Worker,118500,29500,15000,6700,3900,2800,8900,4300,21000,13200,57900,71100,47400,40.0,18.6,85,10.0
IN_USR_02959,41,Female,Tier 1,Bangalore,Financial Analyst,144500,45000,27600,7400,4600,10600,12200,5300,20500,17500,95200,112700,31800,22.0,15.5,43,2.6
IN_USR_02960,58,Female,Tier 3,Salem,Small Business Owner,129000,17000,18200,8000,4800,9100,12800,6400,35000,19200,57100,76300,52700,40.9,25.2,75,8.0
IN_USR_02961,52,Female,Tier 1,Bangalore,Operations Executive,49500,14500,6800,3100,2500,4700,2800,1600,6500,4400,31600,36000,13500,27.3,12.2,49,2.6
IN_USR_02962,51,Female,Tier 1,Bangalore,Sales Consultant,61000,16500,8600,4200,2400,3900,2700,2800,10500,5500,35600,41100,19900,32.6,13.4,65,5.7
IN_USR_02963,57,Female,Tier 1,Bangalore,Sales Consultant,88000,30500,16600,4400,2200,4900,7700,3700,10000,11400,58600,70000,18000,20.5,16.3,47,4.2
IN_USR_02964,23,Male,Tier 1,Pune,Freelancer/Consultant,86500,26500,10600,5700,3000,1300,5800,6400,14500,12200,47100,59300,27200,31.4,20.6,46,1.9
IN_USR_02965,34,Male,Tier 2,Indore,Small Business Owner,95500,23500,14400,7400,5100,9200,9500,5100,13500,14600,59600,74200,21300,22.3,19.7,47,4.1
IN_USR_02966,47,Male,Tier 1,Hyderabad,Sales Consultant,50500,14500,6800,2800,1900,4300,3600,1700,10000,5300,30300,35600,14900,29.5,14.9,62,5.8
IN_USR_02967,57,Female,Tier 1,Pune,Data Analyst,94000,21000,12800,6600,3400,5500,8400,5200,15500,13600,49300,62900,31100,33.1,21.6,63,6.1
IN_USR_02968,47,Female,Tier 1,Delhi-NCR,Freelancer/Consultant,198500,55500,36200,9700,6300,19400,17500,14100,27500,31600,127100,158700,39800,20.1,19.9,42,3.2
IN_USR_02969,40,Male,Tier 1,Chennai,Sales Consultant,97500,23500,18800,6400,5300,8000,9000,5900,14000,14900,62000,76900,20600,21.1,19.4,47,4.4
IN_USR_02970,32,Male,Tier 3,Nagpur,Freelancer/Consultant,74500,12500,11000,5500,2400,4300,4600,4200,17500,8800,35700,44500,30000,40.3,19.8,77,8.1
IN_USR_02971,24,Male,Tier 2,Chandigarh,Marketing Manager,56500,13000,8200,4100,1200,500,5500,4300,11500,9800,27000,36800,19700,34.9,26.6,58,4.8
IN_USR_02972,39,Male,Tier 1,Pune,Healthcare Worker,60000,18500,8000,3500,3400,5800,4500,4400,7500,8900,39200,48100,11900,19.8,18.5,36,1.7
IN_USR_02973,43,Female,Tier 3,Dehradun,Operations Executive,38500,4000,6400,1900,1300,2400,2400,2000,11500,4400,16000,20400,18100,47.0,21.6,90,11.7
IN_USR_02974,33,Female,Tier 1,Hyderabad,Operations Executive,45000,10000,5600,2400,2000,4300,4500,3300,7500,7800,24300,32100,12900,28.7,24.3,55,5.3
IN_USR_02975,45,Male,Tier 1,Chennai,Healthcare Worker,101500,31500,19400,5200,5100,4800,8100,3400,15000,11500,66000,77500,24000,23.6,14.8,47,3.3
IN_USR_02976,48,Female,Tier 2,Ahmedabad,Operations Executive,55000,12000,7000,3500,2900,3900,2800,4400,12500,7200,29300,36500,18500,33.6,19.7,52,2.7
IN_USR_02977,41,Male,Tier 2,Chandigarh,Civil Engineer,92500,21500,13000,4400,4200,9100,6100,6600,15500,12700,52200,64900,27600,29.8,19.6,63,6.6
IN_USR_02978,22,Female,Tier 2,Indore,Data Analyst,82500,19000,16400,4200,4000,2000,7500,3500,16500,11000,45600,56600,25900,31.4,19.4,64,6.5
IN_USR_02979,51,Female,Tier 2,Indore,Civil Engineer,36000,6500,6800,2700,900,2000,3100,2300,6000,5400,18900,24300,11700,32.5,22.2,53,3.7
IN_USR_02980,44,Male,Tier 1,Hyderabad,Freelancer/Consultant,58500,18000,10000,2600,2600,5100,3600,3500,6000,7100,38300,45400,13100,22.4,15.6,43,2.7
IN_USR_02981,43,Male,Tier 2,Chandigarh,Data Analyst,91500,18500,13800,4500,4600,8000,5200,6600,13500,11800,49400,61200,30300,33.1,19.3,49,2.0
IN_USR_02982,42,Female,Tier 2,Jaipur,Freelancer/Consultant,88000,20000,15800,4300,3800,8500,3800,4700,15000,8500,52400,60900,27100,30.8,14.0,47,1.6
IN_USR_02983,43,Male,Tier 2,Jaipur,Marketing Manager,80500,17000,14600,3900,2200,6200,7500,3000,17500,10500,43900,54400,26100,32.4,19.3,64,6.2
IN_USR_02984,45,Female,Tier 3,Nagpur,Healthcare Worker,50500,8500,7200,3000,1800,3100,4800,2900,9000,7700,23600,31300,19200,38.0,24.6,85,11.2
IN_USR_02985,36,Male,Tier 2,Kochi,Marketing Manager,54500,8500,9600,2400,2300,3800,4700,3100,11000,7800,26600,34400,20100,36.9,22.7,57,3.8
IN_USR_02986,55,Male,Tier 2,Indore,Civil Engineer,66500,11000,12600,4000,2900,4700,2700,4800,13500,7500,35200,42700,23800,35.8,17.6,68,6.2
IN_USR_02987,45,Female,Tier 1,Chennai,Software Engineer,222000,70500,32800,12600,10400,17900,13900,11900,35000,25800,144200,170000,52000,23.4,15.2,52,4.7
IN_USR_02988,50,Male,Tier 3,Nagpur,Teacher/Professor,50500,6500,7800,2700,2600,3700,2100,1800,12500,3900,23300,27200,23300,46.1,14.3,94,12.7
IN_USR_02989,30,Male,Tier 1,Pune,Software Engineer,225500,78500,30800,9200,8100,1800,16200,12200,37500,28400,128400,156800,68700,30.5,18.1,59,5.2
IN_USR_02990,24,Male,Tier 1,Delhi-NCR,Operations Executive,41000,12500,5600,1800,1600,1100,3200,2800,5000,6000,22600,28600,12400,30.2,21.0,46,2.1
IN_USR_02991,25,Male,Tier 2,Ahmedabad,Financial Analyst,135000,29500,23200,9400,6000,2600,12900,10100,17500,23000,70700,93700,41300,30.6,24.5,59,5.9
IN_USR_02992,47,Female,Tier 2,Kochi,Sales Consultant,43500,11000,7000,2700,1500,2900,2800,1600,8500,4400,25100,29500,14000,32.2,14.9,49,1.8
IN_USR_02993,37,Male,Tier 3,Salem,Software Engineer,65000,7000,9800,4300,2700,3300,3900,5200,19500,9100,27100,36200,28800,44.3,25.1,60,3.9
IN_USR_02994,53,Female,Tier 1,Chennai,Healthcare Worker,103000,32000,14600,8000,4300,4300,6000,6000,16500,12000,63200,75200,27800,27.0,16.0,44,1.8
IN_USR_02995,53,Male,Tier 1,Delhi-NCR,Healthcare Worker,84000,29000,13200,3500,1800,5300,5500,6500,9000,12000,52800,64800,19200,22.9,18.5,50,4.7
IN_USR_02996,55,Male,Tier 1,Bangalore,Teacher/Professor,43500,10000,6800,3100,900,3500,3000,3100,8500,6100,24300,30400,13100,30.1,20.1,60,5.9
IN_USR_02997,28,Male,Tier 1,Chennai,Civil Engineer,98000,26500,15400,7300,3600,1000,7600,5200,16000,12800,53800,66600,31400,32.0,19.2,61,5.6
IN_USR_02998,36,Male,Tier 1,Hyderabad,Civil Engineer,88000,26000,15600,4500,3500,6700,4000,6900,13500,10900,56300,67200,20800,23.6,16.2,50,4.2
IN_USR_02999,35,Female,Tier 2,Indore,Healthcare Worker,81000,13500,14800,5000,2600,7300,4200,6000,11000,10200,43200,53400,27600,34.1,19.1,65,6.2
IN_USR_03000,56,Male,Tier 1,Hyderabad,Software Engineer,87000,19500,13200,6200,3000,4800,5300,6100,18500,11400,46700,58100,28900,33.2,19.6,59,4.8
IN_USR_03001,40,Male,Tier 3,Salem,Teacher/Professor,33500,4500,4200,2500,900,3300,1700,1300,9500,3000,15400,18400,15100,45.1,16.3,80,8.4
IN_USR_03002,27,Female,Tier 2,Chandigarh,Healthcare Worker,69500,15000,13200,4300,3900,1600,5900,3000,15500,8900,38000,46900,22600,32.5,19.0,68,7.3
IN_USR_03003,22,Female,Tier 3,Mysore,Data Analyst,61000,10000,9800,3200,2900,400,3900,2800,18000,6700,26300,33000,28000,45.9,20.3,79,8.6
IN_USR_03004,52,Male,Tier 1,Mumbai,Sales Consultant,56500,17500,9200,2300,2300,2600,5600,3600,7000,9200,33900,43100,13400,23.7,21.3,43,3.0
IN_USR_03005,49,Male,Tier 3,Salem,Data Analyst,79500,9000,12200,3800,3700,3700,3200,5400,26000,8600,32400,41000,38500,48.4,21.0,86,10.5
IN_USR_03006,55,Female,Tier 1,Chennai,Operations Executive,48000,12500,9200,2600,2100,2800,3500,2200,7500,5700,29200,34900,13100,27.3,16.3,48,2.8
IN_USR_03007,33,Female,Tier 1,Hyderabad,Sales Consultant,97500,28500,18200,6400,3900,6700,8300,6200,11000,14500,63700,78200,19300,19.8,18.5,34,1.2
IN_USR_03008,46,Male,Tier 1,Mumbai,Small Business Owner,253500,64000,40200,18500,6100,20400,10400,15400,48000,25800,149200,175000,78500,31.0,14.7,68,7.2
IN_USR_03009,50,Male,Tier 1,Bangalore,Freelancer/Consultant,166500,52500,28400,8100,4800,13200,11500,9100,19500,20600,107000,127600,38900,23.4,16.1,47,3.5
IN_USR_03010,26,Male,Tier 1,Chennai,Freelancer/Consultant,155500,48000,26400,7700,8100,2400,8900,7700,31500,16600,92600,109200,46300,29.8,15.2,66,6.9
IN_USR_03011,23,Female,Tier 1,Chennai,Teacher/Professor,41000,10500,7200,2300,900,1000,3900,1300,9500,5200,21900,27100,13900,33.9,19.2,63,5.6
IN_USR_03012,44,Male,Tier 2,Chandigarh,Operations Executive,48000,8500,8000,2700,1600,3400,3900,3700,9000,7600,24200,31800,16200,33.8,23.9,64,6.5
IN_USR_03013,37,Female,Tier 1,Delhi-NCR,Operations Executive,47500,15000,7400,2200,2500,3300,2700,1500,6500,4200,30400,34600,12900,27.2,12.1,52,3.6
IN_USR_03014,30,Male,Tier 1,Pune,Marketing Manager,97000,28000,11800,6700,4400,1700,5800,5000,15000,10800,52600,63400,33600,34.6,17.0,69,6.9
IN_USR_03015,24,Female,Tier 1,Pune,Financial Analyst,120000,28500,19000,5800,2900,3300,7200,4200,29500,11400,59500,70900,49100,40.9,16.1,90,11.1
IN_USR_03016,57,Female,Tier 1,Hyderabad,Marketing Manager,92000,20500,17000,6000,5400,7800,5100,7300,12000,12400,56700,69100,22900,24.9,17.9,51,4.4
IN_USR_03017,30,Female,Tier 1,Pune,Healthcare Worker,124000,40000,24200,5500,5400,200,7700,6600,16500,14300,75300,89600,34400,27.7,16.0,56,4.8
IN_USR_03018,31,Female,Tier 1,Chennai,Sales Consultant,44500,14000,8400,1800,900,3900,3000,2900,6000,5900,29000,34900,9600,21.6,16.9,49,4.5
IN_USR_03019,53,Female,Tier 1,Pune,Sales Consultant,118500,30500,16400,7900,2900,8000,5100,6700,19500,11800,65700,77500,41000,34.6,15.2,60,4.3
IN_USR_03020,40,Male,Tier 2,Chandigarh,Operations Executive,58500,9500,10800,4200,2400,2800,5400,3700,13000,9100,29700,38800,19700,33.7,23.5,70,7.9
IN_USR_03021,41,Male,Tier 1,Chennai,Civil Engineer,63500,17500,11800,2800,2900,4700,3000,4000,8000,7000,39700,46700,16800,26.5,15.0,56,4.9
IN_USR_03022,36,Male,Tier 2,Indore,Teacher/Professor,83500,18000,16400,4400,2500,6100,7800,2500,11000,10300,47400,57700,25800,30.9,17.9,56,4.4
IN_USR_03023,26,Male,Tier 3,Warangal,Data Analyst,78500,10500,12600,4200,4200,1400,7100,2700,19000,9800,32900,42700,35800,45.6,23.0,70,6.5
IN_USR_03024,58,Female,Tier 1,Pune,Software Engineer,144000,32000,26600,10800,6000,12100,7200,8900,26500,16100,87500,103600,40400,28.1,15.5,49,2.7
IN_USR_03025,28,Female,Tier 1,Chennai,Operations Executive,42500,10000,7000,2500,1300,200,2800,2000,9000,4800,21000,25800,16700,39.3,18.6,60,3.5
IN_USR_03026,22,Male,Tier 1,Hyderabad,Civil Engineer,72000,17500,11000,5700,3000,800,5200,4600,10500,9800,38000,47800,24200,33.6,20.5,62,5.6
IN_USR_03027,57,Male,Tier 1,Mumbai,Software Engineer,86500,23000,11800,5300,3600,5500,6200,4700,12000,10900,49200,60100,26400,30.5,18.1,62,5.9
IN_USR_03028,31,Male,Tier 3,Salem,Software Engineer,165000,17500,32800,10200,9200,10800,13900,12700,26500,26600,80500,107100,57900,35.1,24.8,70,7.8
IN_USR_03029,51,Female,Tier 3,Warangal,Financial Analyst,59500,7500,7400,4400,2800,5900,5900,2000,9500,7900,28000,35900,23600,39.7,22.0,82,9.7
IN_USR_03030,30,Female,Tier 2,Indore,Small Business Owner,93500,22000,16400,4900,4900,400,6900,3800,19000,10700,48600,59300,34200,36.6,18.0,77,8.7
IN_USR_03031,41,Male,Tier 2,Ahmedabad,Marketing Manager,118500,24500,22800,8600,4700,9400,9100,5600,14500,14700,70000,84700,33800,28.5,17.4,56,4.7
IN_USR_03032,36,Male,Tier 1,Pune,Teacher/Professor,61000,17000,12000,4600,2800,3400,4800,3800,8000,8600,39800,48400,12600,20.7,17.8,36,1.3
IN_USR_03033,49,Male,Tier 2,Jaipur,Civil Engineer,56000,14000,9200,3100,1200,4400,4200,1900,11000,6100,31900,38000,18000,32.1,16.1,62,5.4
IN_USR_03034,25,Female,Tier 1,Hyderabad,Freelancer/Consultant,150500,45500,20000,6300,5800,3500,10600,9600,30000,20200,81100,101300,49200,32.7,19.9,55,3.7
IN_USR_03035,38,Male,Tier 2,Indore,Freelancer/Consultant,76500,15000,10200,3900,3900,4400,6500,3300,14000,9800,37400,47200,29300,38.3,20.8,81,9.6
IN_USR_03036,58,Male,Tier 1,Pune,Teacher/Professor,64500,17000,10600,2600,3600,5100,6400,4600,8500,11000,38900,49900,14600,22.6,22.0,46,3.9
IN_USR_03037,44,Female,Tier 2,Jaipur,Freelancer/Consultant,175500,31500,24000,12400,8200,10400,10400,6600,48500,17000,86500,103500,72000,41.0,16.4,62,3.7
IN_USR_03038,44,Female,Tier 3,Warangal,Teacher/Professor,27000,4000,4400,1500,1200,1100,1200,1700,7000,2900,12200,15100,11900,44.1,19.2,63,4.3
IN_USR_03039,35,Female,Tier 3,Trichy,Financial Analyst,79500,12000,15800,4100,3100,3400,3800,6000,13500,9800,38400,48200,31300,39.4,20.3,79,8.7
IN_USR_03040,47,Female,Tier 3,Trichy,Operations Executive,73500,10000,12400,4000,4300,6000,6900,5300,14000,12200,36700,48900,24600,33.5,24.9,60,5.6
IN_USR_03041,51,Female,Tier 1,Bangalore,Small Business Owner,217500,54000,33800,14500,9600,21000,9900,15100,25000,25000,132900,157900,59600,27.4,15.8,56,4.9
IN_USR_03042,48,Male,Tier 1,Hyderabad,Operations Executive,87500,28000,11000,3600,2700,7600,3700,3300,12500,7000,52900,59900,27600,31.5,11.7,56,3.4
IN_USR_03043,58,Female,Tier 3,Warangal,Marketing Manager,62000,11000,11600,4900,3200,5300,5900,4500,8000,10400,36000,46400,15600,25.2,22.4,55,5.9
IN_USR_03044,45,Female,Tier 1,Delhi-NCR,Teacher/Professor,65500,19000,12800,4900,2300,5500,4300,3200,9500,7500,44500,52000,13500,20.6,14.4,42,2.6
IN_USR_03045,55,Male,Tier 2,Kochi,Teacher/Professor,61000,10000,7600,2600,2100,3400,4800,2900,13000,7700,25700,33400,27600,45.2,23.1,71,6.6
IN_USR_03046,54,Female,Tier 1,Delhi-NCR,Small Business Owner,246500,85500,35200,14300,7800,11600,20200,12000,30000,32200,154400,186600,59900,24.3,17.3,50,4.3
IN_USR_03047,35,Male,Tier 1,Hyderabad,Freelancer/Consultant,152500,46500,28800,9300,6700,12000,7900,9500,21000,17400,103300,120700,31800,20.9,14.4,41,2.2
IN_USR_03048,44,Female,Tier 2,Chandigarh,Financial Analyst,130500,26500,16800,6200,7200,10300,7500,7900,28000,15400,67000,82400,48100,36.9,18.7,78,8.8
IN_USR_03049,51,Male,Tier 1,Bangalore,Data Analyst,114500,32000,21000,5900,6000,7200,10300,6600,17500,16900,72100,89000,25500,22.3,19.0,48,4.4
IN_USR_03050,55,Female,Tier 2,Ahmedabad,Data Analyst,84000,14500,12800,5900,3300,8400,4400,5200,18500,9600,44900,54500,29500,35.1,17.6,62,4.8
IN_USR_03051,55,Male,Tier 2,Ahmedabad,Data Analyst,101000,21500,12800,7800,4700,8900,6400,7900,15500,14300,55700,70000,31000,30.7,20.4,60,5.8
IN_USR_03052,56,Female,Tier 1,Pune,Healthcare Worker,94000,22500,11800,6400,5000,7900,7400,3000,15000,10400,53600,64000,30000,31.9,16.2,63,5.8
IN_USR_03053,30,Female,Tier 1,Delhi-NCR,Sales Consultant,85500,19500,16400,6800,3500,2400,8200,5200,13000,13400,48600,62000,23500,27.5,21.6,60,6.6
IN_USR_03054,50,Female,Tier 2,Kochi,Freelancer/Consultant,69500,15000,10600,3000,1500,4900,4700,2800,17000,7500,35000,42500,27000,38.8,17.6,78,8.2
IN_USR_03055,37,Female,Tier 2,Kochi,Data Analyst,72500,16000,13200,5800,2400,6000,3800,5100,12500,8900,43400,52300,20200,27.9,17.0,44,1.7
IN_USR_03056,33,Female,Tier 1,Hyderabad,Data Analyst,73000,23500,14600,5300,2800,6300,4400,5500,5000,9900,52500,62400,10600,14.5,15.9,30,0.9
IN_USR_03057,48,Male,Tier 1,Chennai,Software Engineer,132500,32500,20800,8700,7700,6300,11200,4300,21000,15500,76000,91500,41000,30.9,16.9,64,6.3
IN_USR_03058,53,Female,Tier 1,Delhi-NCR,Operations Executive,56000,14000,9800,2200,2600,5500,4800,4400,6000,9200,34100,43300,12700,22.7,21.2,47,4.1
IN_USR_03059,47,Female,Tier 1,Hyderabad,Small Business Owner,111500,33000,18200,8700,2400,5600,5500,5400,20000,10900,67900,78800,32700,29.3,13.8,47,1.9
IN_USR_03060,36,Female,Tier 3,Mysore,Sales Consultant,44500,7000,7800,3400,1500,2500,3800,2800,9000,6600,22200,28800,15700,35.3,22.9,54,3.4
IN_USR_03061,25,Male,Tier 2,Chandigarh,Civil Engineer,54000,11500,7200,2500,1200,500,4500,2600,15500,7100,22900,30000,24000,44.4,23.7,68,5.9
IN_USR_03062,47,Male,Tier 3,Salem,Freelancer/Consultant,42000,4000,6200,2600,1900,2900,3800,1600,9000,5400,17600,23000,19000,45.2,23.5,80,9.3
IN_USR_03063,24,Female,Tier 1,Chennai,Marketing Manager,85000,22500,16600,4800,3400,1500,3700,5800,15000,9500,48800,58300,26700,31.4,16.3,67,7.0
IN_USR_03064,58,Female,Tier 1,Hyderabad,Freelancer/Consultant,64500,14500,9600,3500,3100,3400,5900,2600,12000,8500,34100,42600,21900,34.0,20.0,61,5.2
IN_USR_03065,30,Female,Tier 2,Jaipur,Freelancer/Consultant,120500,18000,16800,9100,4200,400,10700,3700,30000,14400,48500,62900,57600,47.8,22.9,91,14.5
IN_USR_03066,44,Female,Tier 2,Indore,Small Business Owner,246000,38000,37400,15100,8800,18600,22600,16600,54500,39200,117900,157100,88900,36.1,25.0,55,3.6
IN_USR_03067,32,Female,Tier 1,Delhi-NCR,Marketing Manager,54500,12500,7600,2300,1300,2300,3600,3200,14000,6800,26000,32800,21700,39.8,20.7,59,3.4
IN_USR_03068,37,Female,Tier 2,Kochi,Freelancer/Consultant,65500,15000,12000,2900,2100,5400,5900,5200,7500,11100,37400,48500,17000,26.0,22.9,46,3.4
IN_USR_03069,30,Male,Tier 1,Pune,Healthcare Worker,64000,16500,11400,2900,2000,600,3100,2800,14500,5900,33400,39300,24700,38.6,15.0,61,3.6
IN_USR_03070,37,Male,Tier 1,Chennai,Financial Analyst,169000,38500,20600,8000,6400,16300,8500,10600,27000,19100,89800,108900,60100,35.6,17.5,70,6.9
IN_USR_03071,43,Male,Tier 2,Ahmedabad,Freelancer/Consultant,70000,15500,9800,3400,1900,4200,4400,4300,14500,8700,34800,43500,26500,37.9,20.0,67,5.7
IN_USR_03072,39,Female,Tier 1,Hyderabad,Healthcare Worker,89000,20000,16200,6200,5000,6700,6000,5300,12000,11300,54100,65400,23600,26.5,17.3,48,3.1
IN_USR_03073,39,Male,Tier 2,Jaipur,Small Business Owner,172000,26500,21400,8600,9800,10800,8200,13300,49500,21500,77100,98600,73400,42.7,21.8,85,10.4
IN_USR_03074,43,Female,Tier 1,Chennai,Financial Analyst,127000,29000,22800,9700,3500,6500,6200,5800,25000,12000,71500,83500,43500,34.3,14.4,65,5.5
IN_USR_03075,52,Female,Tier 3,Salem,Teacher/Professor,66000,10500,11600,3200,2600,2900,4400,3900,12000,8300,30800,39100,26900,40.8,21.2,92,12.1
IN_USR_03076,55,Male,Tier 1,Chennai,Data Analyst,87000,25000,16800,4100,2300,5200,8700,4300,11000,13000,53400,66400,20600,23.7,19.6,38,1.3
IN_USR_03077,40,Male,Tier 3,Nagpur,Data Analyst,73500,9000,9800,3900,1900,5500,3600,5200,18000,8800,30100,38900,34600,47.1,22.6,91,12.0
IN_USR_03078,55,Male,Tier 2,Chandigarh,Small Business Owner,141500,21500,21600,6500,8300,11500,7300,11000,26000,18300,69400,87700,53800,38.0,20.9,65,5.3
IN_USR_03079,34,Female,Tier 2,Coimbatore,Marketing Manager,72000,16000,11200,4700,3100,6300,3200,5400,15000,8600,41300,49900,22100,30.7,17.2,46,1.7
IN_USR_03080,37,Male,Tier 2,Coimbatore,Operations Executive,57500,12000,8600,3100,2300,5700,3500,4300,8000,7800,31700,39500,18000,31.3,19.7,50,2.8
IN_USR_03081,34,Male,Tier 1,Bangalore,Teacher/Professor,66500,22000,8400,3800,3500,4700,3800,4300,8000,8100,42400,50500,16000,24.1,16.0,50,4.1
IN_USR_03082,44,Male,Tier 2,Jaipur,Operations Executive,71000,12500,10600,4700,3900,3000,5600,3500,12000,9100,34700,43800,27200,38.3,20.8,81,9.6
IN_USR_03083,51,Male,Tier 2,Kochi,Financial Analyst,144000,31500,26600,9400,7000,13500,6700,5100,26500,11800,88000,99800,44200,30.7,11.8,66,6.4
IN_USR_03084,45,Female,Tier 2,Chandigarh,Small Business Owner,129500,32000,17000,8600,4900,12100,9100,9000,25000,18100,74600,92700,36800,28.4,19.5,60,6.0
